id,user_id,step_id,step_type,response_data,created_at,updated_at,course_id_uuid,step_content
dae13404-b78e-426c-bfd9-c726d9f31caa,b5364775-0aaf-479d-9f13-65c93f4e8abd,54,quiz-question,"{""options"": [""Only at the very end when your app is complete"", ""When you have a stable version"", ""Every time you open Lovable"", ""Only when Lovable suggests it""], ""question"": ""When should you bookmark a version?"", ""isCorrect"": true, ""explanation"": ""Bookmarking a version that works as you expect it, gives you a safe point to return to. If making a change fails, you can easily get back to a working state."", ""selectedAnswer"": ""When you have a stable version""}",2026-03-06 20:47:31.525936+00,2026-03-06 20:47:31.525936+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""Only at the very end when your app is complete"", ""When you have a stable version"", ""Every time you open Lovable"", ""Only when Lovable suggests it""], ""question"": ""When should you bookmark a version?"", ""explanation"": ""Bookmarking a version that works as you expect it, gives you a safe point to return to. If making a change fails, you can easily get back to a working state."", ""correctAnswer"": 1}"
05a8d51c-c5e0-4e22-9e6f-48b78906c19e,c6083746-d57e-43b0-a8db-6c23d609a418,17,reflection,"{""text"": ""I noticed that lovable is amazing"", ""title"": ""Your turn: Build your first app"", ""description"": ""Open [Lovable](https://lovable.dev/), paste Dalmie's structured prompt (or adapt it for your own idea), and press Enter.\n\nWatch what happens. In a couple of minutes, you'll have a working app.\n\nClick around. Test the buttons. See what Lovable created. It might not be perfect, and that's completely fine.\n\nWhat did you notice? What surprised you?"", ""subDescription"": ""Take a moment to explore your first app. You've just built something real!""}",2026-03-06 20:46:59.253964+00,2026-03-06 20:46:59.253964+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""description"": ""Open [Lovable](https://lovable.dev/), paste Dalmie's structured prompt (or adapt it for your own idea), and press Enter.\n\nWatch what happens. In a couple of minutes, you'll have a working app.\n\nClick around. Test the buttons. See what Lovable created. It might not be perfect, and that's completely fine.\n\nWhat did you notice? What surprised you?"", ""placeholder"": ""I noticed that...\n\nI was surprised by..."", ""subDescription"": ""Take a moment to explore your first app. You've just built something real!""}"
ebcca7d8-c64b-4b9e-94a5-5a7e8fb268e1,b5364775-0aaf-479d-9f13-65c93f4e8abd,48,reflection,"{""text"": ""Design"", ""title"": ""Your turn: Explore the interface"", ""description"": ""How will you use these tools as you continue building?"", ""subDescription"": ""Get comfortable clicking around. These tools will save you time as you build.""}",2026-03-06 20:43:34.3558+00,2026-03-06 20:43:34.3558+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""description"": ""How will you use these tools as you continue building?"", ""placeholder"": ""I will use..."", ""subDescription"": ""Get comfortable clicking around. These tools will save you time as you build.""}"
42be37f6-c310-4198-9576-407b6e44b611,b5364775-0aaf-479d-9f13-65c93f4e8abd,47,quiz-question,"{""options"": [""It uses fewer credits"", ""It makes Lovable build faster"", ""It's the quickest way to spot problems"", ""It's required before you can make another change""], ""question"": ""Why should you check the preview after every change?"", ""isCorrect"": true, ""explanation"": ""The preview shows your app exactly as users will see it. Checking it after every change helps you catch problems early, before they become harder to fix."", ""selectedAnswer"": ""It's the quickest way to spot problems""}",2026-03-06 20:43:26.029994+00,2026-03-06 20:43:26.029994+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""It uses fewer credits"", ""It makes Lovable build faster"", ""It's the quickest way to spot problems"", ""It's required before you can make another change""], ""question"": ""Why should you check the preview after every change?"", ""explanation"": ""The preview shows your app exactly as users will see it. Checking it after every change helps you catch problems early, before they become harder to fix."", ""correctAnswer"": 2}"
77ffd78f-4100-47a2-a5a6-a0b25da1ca4d,b5364775-0aaf-479d-9f13-65c93f4e8abd,46,quiz-question,"{""options"": [""Making targeted changes"", ""Adding complex new features"", ""Debugging backend problems"", ""Writing prompts faster""], ""question"": ""What's the best use for visual edits?"", ""isCorrect"": true, ""explanation"": ""Visual edits are perfect for targeted refinements like fixing typos, adjusting colours, or tweaking spacing. They let you point and click on elements to make quick changes without writing long prompts."", ""selectedAnswer"": ""Making targeted changes""}",2026-03-06 20:43:19.517534+00,2026-03-06 20:43:19.517534+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""Making targeted changes"", ""Adding complex new features"", ""Debugging backend problems"", ""Writing prompts faster""], ""question"": ""What's the best use for visual edits?"", ""explanation"": ""Visual edits are perfect for targeted refinements like fixing typos, adjusting colours, or tweaking spacing. They let you point and click on elements to make quick changes without writing long prompts."", ""correctAnswer"": 0}"
f47d34c8-97f7-48b4-aa24-6fd4563d8181,35ce570d-ff01-4a1e-bec4-b912c805f179,26,reflection,"{""text"": ""the app is updated"", ""title"": ""Your turn: Improve your app"", ""description"": ""Prompt an improvement to your app in Lovable. Then take a moment to reflect on what happened.\n\nWas the change close to what you had in mind, or did it surface something you’d describe differently next time?"", ""subDescription"": ""Notice how a small, focused prompt led to a specific change.""}",2026-03-06 20:43:12.923034+00,2026-03-06 20:43:12.923034+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""description"": ""Prompt an improvement to your app in Lovable. Then take a moment to reflect on what happened.\n\nWas the change close to what you had in mind, or did it surface something you’d describe differently next time?"", ""placeholder"": ""I noticed that..."", ""subDescription"": ""Notice how a small, focused prompt led to a specific change.""}"
fabac1a0-152c-44a2-8eb3-a406c7e46348,35ce570d-ff01-4a1e-bec4-b912c805f179,25,quiz-question,"{""options"": [""Start fresh with a clearer prompt"", ""Spend hours fixing it piece by piece"", ""Delete everything and give up"", ""Ask Lovable to fix all the problems at once""], ""question"": ""What should you do if Lovable creates something that's 70% right but fundamentally wrong in important ways?"", ""isCorrect"": true, ""explanation"": ""In vibe coding, your prompt is the valuable thing, not the output. Starting fresh with a better prompt often gets you to a good result faster than trying to fix a flawed foundation."", ""selectedAnswer"": ""Start fresh with a clearer prompt""}",2026-03-06 20:42:04.512903+00,2026-03-06 20:42:04.512903+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""Start fresh with a clearer prompt"", ""Spend hours fixing it piece by piece"", ""Delete everything and give up"", ""Ask Lovable to fix all the problems at once""], ""question"": ""What should you do if Lovable creates something that's 70% right but fundamentally wrong in important ways?"", ""explanation"": ""In vibe coding, your prompt is the valuable thing, not the output. Starting fresh with a better prompt often gets you to a good result faster than trying to fix a flawed foundation."", ""correctAnswer"": 0}"
e50323d9-4b2a-41e6-9468-95d65719a9db,c6083746-d57e-43b0-a8db-6c23d609a418,16,quiz-question,"{""options"": [""It's cheaper, and I really don't want to spend too many credits"", ""Big prompts are not allowed"", ""If something goes wrong, you know what caused it and can fix it easily"", ""Lovable can only build one feature at a time""], ""question"": ""Why should you start with one core user flow instead of describing everything at once?"", ""isCorrect"": true, ""explanation"": ""When you build one feature at a time, you can quickly spot anything that’s off, whether it’s something you didn’t ask for, something you don’t like, or something that doesn’t work properly. It keeps things manageable and puts you in control of how your app develops."", ""selectedAnswer"": ""If something goes wrong, you know what caused it and can fix it easily""}",2026-03-06 20:40:39.662061+00,2026-03-06 20:40:39.662061+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""It's cheaper, and I really don't want to spend too many credits"", ""Big prompts are not allowed"", ""If something goes wrong, you know what caused it and can fix it easily"", ""Lovable can only build one feature at a time""], ""question"": ""Why should you start with one core user flow instead of describing everything at once?"", ""explanation"": ""When you build one feature at a time, you can quickly spot anything that’s off, whether it’s something you didn’t ask for, something you don’t like, or something that doesn’t work properly. It keeps things manageable and puts you in control of how your app develops."", ""correctAnswer"": 2}"
0dc5242b-2a8e-41a1-a0c0-425a2c4a5e80,c6083746-d57e-43b0-a8db-6c23d609a418,15,quiz-question,"{""options"": [""They use fewer credits"", ""They help Lovable understand exactly what you want"", ""They make the app you're building run faster"", ""They look more professional""], ""question"": ""Why do structured prompts work better than vague ones?"", ""isCorrect"": true, ""explanation"": ""Research shows that AI works better with structured prompts. When you clearly lay out what you’re building – using markdown formatting, numbered lists – Lovable is less likely to misunderstand you, which saves time and gets you better results sooner."", ""selectedAnswer"": ""They help Lovable understand exactly what you want""}",2026-03-06 20:39:52.26164+00,2026-03-06 20:39:52.26164+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""They use fewer credits"", ""They help Lovable understand exactly what you want"", ""They make the app you're building run faster"", ""They look more professional""], ""question"": ""Why do structured prompts work better than vague ones?"", ""explanation"": ""Research shows that AI works better with structured prompts. When you clearly lay out what you’re building – using markdown formatting, numbered lists – Lovable is less likely to misunderstand you, which saves time and gets you better results sooner."", ""correctAnswer"": 1}"
7e8aacf4-dfe4-4739-896c-0eaf4caa64f0,9b3e6a42-32d1-4114-80ad-4476ad9bfe05,16,quiz-question,"{""options"": [""It's cheaper, and I really don't want to spend too many credits"", ""Big prompts are not allowed"", ""If something goes wrong, you know what caused it and can fix it easily"", ""Lovable can only build one feature at a time""], ""question"": ""Why should you start with one core user flow instead of describing everything at once?"", ""isCorrect"": true, ""explanation"": ""When you build one feature at a time, you can quickly spot anything that’s off, whether it’s something you didn’t ask for, something you don’t like, or something that doesn’t work properly. It keeps things manageable and puts you in control of how your app develops."", ""selectedAnswer"": ""If something goes wrong, you know what caused it and can fix it easily""}",2026-03-06 20:38:55.550128+00,2026-03-06 20:38:55.550128+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""It's cheaper, and I really don't want to spend too many credits"", ""Big prompts are not allowed"", ""If something goes wrong, you know what caused it and can fix it easily"", ""Lovable can only build one feature at a time""], ""question"": ""Why should you start with one core user flow instead of describing everything at once?"", ""explanation"": ""When you build one feature at a time, you can quickly spot anything that’s off, whether it’s something you didn’t ask for, something you don’t like, or something that doesn’t work properly. It keeps things manageable and puts you in control of how your app develops."", ""correctAnswer"": 2}"
bf3ba9c7-e299-4f8a-8b5e-0b4b4a1060f8,9b3e6a42-32d1-4114-80ad-4476ad9bfe05,15,quiz-question,"{""options"": [""They use fewer credits"", ""They help Lovable understand exactly what you want"", ""They make the app you're building run faster"", ""They look more professional""], ""question"": ""Why do structured prompts work better than vague ones?"", ""isCorrect"": true, ""explanation"": ""Research shows that AI works better with structured prompts. When you clearly lay out what you’re building – using markdown formatting, numbered lists – Lovable is less likely to misunderstand you, which saves time and gets you better results sooner."", ""selectedAnswer"": ""They help Lovable understand exactly what you want""}",2026-03-06 20:38:34.311532+00,2026-03-06 20:38:34.311532+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""They use fewer credits"", ""They help Lovable understand exactly what you want"", ""They make the app you're building run faster"", ""They look more professional""], ""question"": ""Why do structured prompts work better than vague ones?"", ""explanation"": ""Research shows that AI works better with structured prompts. When you clearly lay out what you’re building – using markdown formatting, numbered lists – Lovable is less likely to misunderstand you, which saves time and gets you better results sooner."", ""correctAnswer"": 1}"
81140afb-b46e-49b4-ae12-f2b9afa1bac3,35ce570d-ff01-4a1e-bec4-b912c805f179,17,reflection,"{""text"": ""it works, could add a book"", ""title"": ""Your turn: Build your first app"", ""description"": ""Open [Lovable](https://lovable.dev/), paste Dalmie's structured prompt (or adapt it for your own idea), and press Enter.\n\nWatch what happens. In a couple of minutes, you'll have a working app.\n\nClick around. Test the buttons. See what Lovable created. It might not be perfect, and that's completely fine.\n\nWhat did you notice? What surprised you?"", ""subDescription"": ""Take a moment to explore your first app. You've just built something real!""}",2026-03-06 20:35:11.781008+00,2026-03-06 20:35:11.781008+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""description"": ""Open [Lovable](https://lovable.dev/), paste Dalmie's structured prompt (or adapt it for your own idea), and press Enter.\n\nWatch what happens. In a couple of minutes, you'll have a working app.\n\nClick around. Test the buttons. See what Lovable created. It might not be perfect, and that's completely fine.\n\nWhat did you notice? What surprised you?"", ""placeholder"": ""I noticed that...\n\nI was surprised by..."", ""subDescription"": ""Take a moment to explore your first app. You've just built something real!""}"
c1c2e58b-e24a-4113-8e8e-e2a7faa4894d,0d8016e8-0183-4b63-a57f-3f991dc5dee2,17,reflection,"{""text"": ""Thank you :)"", ""title"": ""Your turn: Build your first app"", ""description"": ""Open [Lovable](https://lovable.dev/), paste Dalmie's structured prompt (or adapt it for your own idea), and press Enter.\n\nWatch what happens. In a couple of minutes, you'll have a working app.\n\nClick around. Test the buttons. See what Lovable created. It might not be perfect, and that's completely fine.\n\nWhat did you notice? What surprised you?"", ""subDescription"": ""Take a moment to explore your first app. You've just built something real!""}",2026-03-06 20:32:12.234008+00,2026-03-06 20:32:12.234008+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""description"": ""Open [Lovable](https://lovable.dev/), paste Dalmie's structured prompt (or adapt it for your own idea), and press Enter.\n\nWatch what happens. In a couple of minutes, you'll have a working app.\n\nClick around. Test the buttons. See what Lovable created. It might not be perfect, and that's completely fine.\n\nWhat did you notice? What surprised you?"", ""placeholder"": ""I noticed that...\n\nI was surprised by..."", ""subDescription"": ""Take a moment to explore your first app. You've just built something real!""}"
0368e3f7-4951-43f1-b262-b4a3deea21ed,0d8016e8-0183-4b63-a57f-3f991dc5dee2,16,quiz-question,"{""options"": [""It's cheaper, and I really don't want to spend too many credits"", ""Big prompts are not allowed"", ""If something goes wrong, you know what caused it and can fix it easily"", ""Lovable can only build one feature at a time""], ""question"": ""Why should you start with one core user flow instead of describing everything at once?"", ""isCorrect"": true, ""explanation"": ""When you build one feature at a time, you can quickly spot anything that’s off, whether it’s something you didn’t ask for, something you don’t like, or something that doesn’t work properly. It keeps things manageable and puts you in control of how your app develops."", ""selectedAnswer"": ""If something goes wrong, you know what caused it and can fix it easily""}",2026-03-06 20:31:35.127691+00,2026-03-06 20:31:35.127691+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""It's cheaper, and I really don't want to spend too many credits"", ""Big prompts are not allowed"", ""If something goes wrong, you know what caused it and can fix it easily"", ""Lovable can only build one feature at a time""], ""question"": ""Why should you start with one core user flow instead of describing everything at once?"", ""explanation"": ""When you build one feature at a time, you can quickly spot anything that’s off, whether it’s something you didn’t ask for, something you don’t like, or something that doesn’t work properly. It keeps things manageable and puts you in control of how your app develops."", ""correctAnswer"": 2}"
bce6885f-ab8c-465a-96f6-0ee6cb346c67,0d8016e8-0183-4b63-a57f-3f991dc5dee2,15,quiz-question,"{""options"": [""They use fewer credits"", ""They help Lovable understand exactly what you want"", ""They make the app you're building run faster"", ""They look more professional""], ""question"": ""Why do structured prompts work better than vague ones?"", ""isCorrect"": true, ""explanation"": ""Research shows that AI works better with structured prompts. When you clearly lay out what you’re building – using markdown formatting, numbered lists – Lovable is less likely to misunderstand you, which saves time and gets you better results sooner."", ""selectedAnswer"": ""They help Lovable understand exactly what you want""}",2026-03-06 20:31:10.25472+00,2026-03-06 20:31:10.25472+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""They use fewer credits"", ""They help Lovable understand exactly what you want"", ""They make the app you're building run faster"", ""They look more professional""], ""question"": ""Why do structured prompts work better than vague ones?"", ""explanation"": ""Research shows that AI works better with structured prompts. When you clearly lay out what you’re building – using markdown formatting, numbered lists – Lovable is less likely to misunderstand you, which saves time and gets you better results sooner."", ""correctAnswer"": 1}"
7ddf893c-ba8c-4f54-9b5b-f1110ece697c,30575674-41a7-4529-996d-1d0f7f2fd6a6,75,reflection,"{""text"": ""-"", ""title"": ""Reflect on your journey"", ""description"": ""You started this course without knowing how to build an app. Now you have one live on the internet.\n\nTake a moment to reflect on what you've learned and experienced:\n- What surprised you most about vibe coding?\n- What felt easier than you expected?\n- What was harder?"", ""subDescription"": ""You've come a long way. From your first prompt to a published app, you now have the skills to bring ideas to life.""}",2026-03-06 20:11:26.595992+00,2026-03-06 20:11:26.595992+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""description"": ""You started this course without knowing how to build an app. Now you have one live on the internet.\n\nTake a moment to reflect on what you've learned and experienced:\n- What surprised you most about vibe coding?\n- What felt easier than you expected?\n- What was harder?"", ""placeholder"": ""What surprised me most:\n\nWhat felt easier and what was harder:"", ""subDescription"": ""You've come a long way. From your first prompt to a published app, you now have the skills to bring ideas to life.""}"
7e1307b6-eeb0-4567-9235-b6ac0abc3192,30575674-41a7-4529-996d-1d0f7f2fd6a6,74,quiz-question,"{""options"": [""You can only access it from your Lovable account"", ""You can only share it with Lovable users"", ""It gets a URL, but nobody will find it unless you share the link"", ""It will get many visitors automatically who easily find it online""], ""question"": ""What happens when you publish your app?"", ""isCorrect"": true, ""explanation"": ""Your published app gets a URL, but nobody will find it unless you share the link. This means you can publish early and improve based on feedback without worrying about it being \""perfect.\"""", ""selectedAnswer"": ""It gets a URL, but nobody will find it unless you share the link""}",2026-03-06 20:11:11.491696+00,2026-03-06 20:11:11.491696+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""You can only access it from your Lovable account"", ""You can only share it with Lovable users"", ""It gets a URL, but nobody will find it unless you share the link"", ""It will get many visitors automatically who easily find it online""], ""question"": ""What happens when you publish your app?"", ""explanation"": ""Your published app gets a URL, but nobody will find it unless you share the link. This means you can publish early and improve based on feedback without worrying about it being \""perfect.\"""", ""correctAnswer"": 2}"
94478214-1bc2-4dc7-b279-25dc223e23c9,c8b05fce-a4ca-49a3-9c3f-2999a5d0b3ad,48,reflection,"{""text"": ""Get comfortable clicking around. These tools will save you time as you build."", ""title"": ""Your turn: Explore the interface"", ""description"": ""How will you use these tools as you continue building?"", ""subDescription"": ""Get comfortable clicking around. These tools will save you time as you build.""}",2026-03-06 19:38:05.3364+00,2026-03-06 19:38:05.3364+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""description"": ""How will you use these tools as you continue building?"", ""placeholder"": ""I will use..."", ""subDescription"": ""Get comfortable clicking around. These tools will save you time as you build.""}"
024a497c-95f3-457e-ac1c-36e324f09f70,c8b05fce-a4ca-49a3-9c3f-2999a5d0b3ad,47,quiz-question,"{""options"": [""It uses fewer credits"", ""It makes Lovable build faster"", ""It's the quickest way to spot problems"", ""It's required before you can make another change""], ""question"": ""Why should you check the preview after every change?"", ""isCorrect"": true, ""explanation"": ""The preview shows your app exactly as users will see it. Checking it after every change helps you catch problems early, before they become harder to fix."", ""selectedAnswer"": ""It's the quickest way to spot problems""}",2026-03-06 19:37:55.590245+00,2026-03-06 19:37:55.590245+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""It uses fewer credits"", ""It makes Lovable build faster"", ""It's the quickest way to spot problems"", ""It's required before you can make another change""], ""question"": ""Why should you check the preview after every change?"", ""explanation"": ""The preview shows your app exactly as users will see it. Checking it after every change helps you catch problems early, before they become harder to fix."", ""correctAnswer"": 2}"
00425011-6bbb-40d9-a108-cccd8b8bf6c0,c8b05fce-a4ca-49a3-9c3f-2999a5d0b3ad,46,quiz-question,"{""options"": [""Making targeted changes"", ""Adding complex new features"", ""Debugging backend problems"", ""Writing prompts faster""], ""question"": ""What's the best use for visual edits?"", ""isCorrect"": false, ""explanation"": ""Visual edits are perfect for targeted refinements like fixing typos, adjusting colours, or tweaking spacing. They let you point and click on elements to make quick changes without writing long prompts."", ""selectedAnswer"": ""Adding complex new features""}",2026-03-06 19:37:38.596106+00,2026-03-06 19:37:38.596106+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""Making targeted changes"", ""Adding complex new features"", ""Debugging backend problems"", ""Writing prompts faster""], ""question"": ""What's the best use for visual edits?"", ""explanation"": ""Visual edits are perfect for targeted refinements like fixing typos, adjusting colours, or tweaking spacing. They let you point and click on elements to make quick changes without writing long prompts."", ""correctAnswer"": 0}"
93c53e2e-316f-4d07-bfd6-9b40ac36bfcc,647c73ed-ade4-4bd5-8d29-919cda006787,16,quiz-question,"{""options"": [""It's cheaper, and I really don't want to spend too many credits"", ""Big prompts are not allowed"", ""If something goes wrong, you know what caused it and can fix it easily"", ""Lovable can only build one feature at a time""], ""question"": ""Why should you start with one core user flow instead of describing everything at once?"", ""isCorrect"": true, ""explanation"": ""When you build one feature at a time, you can quickly spot anything that’s off, whether it’s something you didn’t ask for, something you don’t like, or something that doesn’t work properly. It keeps things manageable and puts you in control of how your app develops."", ""selectedAnswer"": ""If something goes wrong, you know what caused it and can fix it easily""}",2026-03-06 19:19:14.512877+00,2026-03-06 19:19:14.512877+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""It's cheaper, and I really don't want to spend too many credits"", ""Big prompts are not allowed"", ""If something goes wrong, you know what caused it and can fix it easily"", ""Lovable can only build one feature at a time""], ""question"": ""Why should you start with one core user flow instead of describing everything at once?"", ""explanation"": ""When you build one feature at a time, you can quickly spot anything that’s off, whether it’s something you didn’t ask for, something you don’t like, or something that doesn’t work properly. It keeps things manageable and puts you in control of how your app develops."", ""correctAnswer"": 2}"
79fb9be0-5754-419e-a76f-403fa3b1173a,647c73ed-ade4-4bd5-8d29-919cda006787,15,quiz-question,"{""options"": [""They use fewer credits"", ""They help Lovable understand exactly what you want"", ""They make the app you're building run faster"", ""They look more professional""], ""question"": ""Why do structured prompts work better than vague ones?"", ""isCorrect"": true, ""explanation"": ""Research shows that AI works better with structured prompts. When you clearly lay out what you’re building – using markdown formatting, numbered lists – Lovable is less likely to misunderstand you, which saves time and gets you better results sooner."", ""selectedAnswer"": ""They help Lovable understand exactly what you want""}",2026-03-06 19:18:19.398836+00,2026-03-06 19:18:19.398836+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""They use fewer credits"", ""They help Lovable understand exactly what you want"", ""They make the app you're building run faster"", ""They look more professional""], ""question"": ""Why do structured prompts work better than vague ones?"", ""explanation"": ""Research shows that AI works better with structured prompts. When you clearly lay out what you’re building – using markdown formatting, numbered lists – Lovable is less likely to misunderstand you, which saves time and gets you better results sooner."", ""correctAnswer"": 1}"
72c5b6fe-2503-4d17-997f-7879b7ea9bda,30575674-41a7-4529-996d-1d0f7f2fd6a6,66,reflection,"{""text"": ""-"", ""title"": ""Your turn: Try Plan mode"", ""description"": ""What have you always wanted to know about building software? Go to Lovable, switch to Plan mode, and ask your question."", ""subDescription"": ""What did you learn about building software from your conversation in Plan mode?""}",2026-03-06 19:18:05.005845+00,2026-03-06 19:18:05.005845+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""description"": ""What have you always wanted to know about building software? Go to Lovable, switch to Plan mode, and ask your question."", ""placeholder"": ""I learned..."", ""subDescription"": ""What did you learn about building software from your conversation in Plan mode?""}"
7f7c8664-78a7-4259-82d3-e4cd638b0e23,30575674-41a7-4529-996d-1d0f7f2fd6a6,65,quiz-question,"{""options"": [""Directly in your prompts so Lovable can use them"", ""In a text file in your app"", ""In the dedicated Visual edits panel"", ""In the dedicated Add Secret panel""], ""question"": ""Where should you put API keys?"", ""isCorrect"": true, ""explanation"": ""Never put API keys in your prompts. Use Lovable's dedicated \""Add Secret\"" panel to store them safely. This keeps your keys secure."", ""selectedAnswer"": ""In the dedicated Add Secret panel""}",2026-03-06 19:17:51.670937+00,2026-03-06 19:17:51.670937+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""Directly in your prompts so Lovable can use them"", ""In a text file in your app"", ""In the dedicated Visual edits panel"", ""In the dedicated Add Secret panel""], ""question"": ""Where should you put API keys?"", ""explanation"": ""Never put API keys in your prompts. Use Lovable's dedicated \""Add Secret\"" panel to store them safely. This keeps your keys secure."", ""correctAnswer"": 3}"
cb768a21-18c7-475a-a0b1-b8a86b13dcf4,30575674-41a7-4529-996d-1d0f7f2fd6a6,64,quiz-question,"{""options"": [""Lovable forgets important details"", ""It uses too many credits"", ""Lovable refuses to build complex features"", ""Too many plans make your app slower""], ""question"": ""What's the risk of planning too far ahead?"", ""isCorrect"": true, ""explanation"": ""This is called \""context rot.\"" When the conversation becomes too long or cluttered, the AI model starts to ignore, forget, or misinterpret earlier details, leading to less accurate or confused responses."", ""selectedAnswer"": ""Lovable forgets important details""}",2026-03-06 19:16:57.206088+00,2026-03-06 19:16:57.206088+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""Lovable forgets important details"", ""It uses too many credits"", ""Lovable refuses to build complex features"", ""Too many plans make your app slower""], ""question"": ""What's the risk of planning too far ahead?"", ""explanation"": ""This is called \""context rot.\"" When the conversation becomes too long or cluttered, the AI model starts to ignore, forget, or misinterpret earlier details, leading to less accurate or confused responses."", ""correctAnswer"": 0}"
d747a3c1-9714-4b7d-a40d-09aeea4de850,fbc9b1f4-1e67-4332-a522-ff882d0048c1,75,reflection,"{""text"": ""."", ""title"": ""Reflect on your journey"", ""description"": ""You started this course without knowing how to build an app. Now you have one live on the internet.\n\nTake a moment to reflect on what you've learned and experienced:\n- What surprised you most about vibe coding?\n- What felt easier than you expected?\n- What was harder?"", ""subDescription"": ""You've come a long way. From your first prompt to a published app, you now have the skills to bring ideas to life.""}",2026-03-06 19:10:03.926438+00,2026-03-06 19:10:03.926438+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""description"": ""You started this course without knowing how to build an app. Now you have one live on the internet.\n\nTake a moment to reflect on what you've learned and experienced:\n- What surprised you most about vibe coding?\n- What felt easier than you expected?\n- What was harder?"", ""placeholder"": ""What surprised me most:\n\nWhat felt easier and what was harder:"", ""subDescription"": ""You've come a long way. From your first prompt to a published app, you now have the skills to bring ideas to life.""}"
98586940-201f-4022-9530-d12efca84962,fbc9b1f4-1e67-4332-a522-ff882d0048c1,74,quiz-question,"{""options"": [""You can only access it from your Lovable account"", ""You can only share it with Lovable users"", ""It gets a URL, but nobody will find it unless you share the link"", ""It will get many visitors automatically who easily find it online""], ""question"": ""What happens when you publish your app?"", ""isCorrect"": true, ""explanation"": ""Your published app gets a URL, but nobody will find it unless you share the link. This means you can publish early and improve based on feedback without worrying about it being \""perfect.\"""", ""selectedAnswer"": ""It gets a URL, but nobody will find it unless you share the link""}",2026-03-06 19:09:59.336032+00,2026-03-06 19:09:59.336032+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""options"": [""You can only access it from your Lovable account"", ""You can only share it with Lovable users"", ""It gets a URL, but nobody will find it unless you share the link"", ""It will get many visitors automatically who easily find it online""], ""question"": ""What happens when you publish your app?"", ""explanation"": ""Your published app gets a URL, but nobody will find it unless you share the link. This means you can publish early and improve based on feedback without worrying about it being \""perfect.\"""", ""correctAnswer"": 2}"
077d64ed-6bc5-447c-88b8-2b2f32f95342,453b46b8-1fff-49e5-aee8-9d43f018a458,66,reflection,"{""text"": ""I learned that plan mode can help me to build the next step aqurately"", ""title"": ""Your turn: Try Plan mode"", ""description"": ""What have you always wanted to know about building software? Go to Lovable, switch to Plan mode, and ask your question."", ""subDescription"": ""What did you learn about building software from your conversation in Plan mode?""}",2026-03-06 19:08:46.566079+00,2026-03-06 19:08:46.566079+00,5e86e580-264c-442c-8cc4-be5645f13e87,
429221aa-d2ee-46d6-84fa-5991ac3ac0ca,fbc9b1f4-1e67-4332-a522-ff882d0048c1,66,reflection,"{""text"": ""."", ""title"": ""Your turn: Try Plan mode"", ""description"": ""What have you always wanted to know about building software? Go to Lovable, switch to Plan mode, and ask your question."", ""subDescription"": ""What did you learn about building software from your conversation in Plan mode?""}",2026-03-06 19:07:53.366944+00,2026-03-06 19:07:53.366944+00,5e86e580-264c-442c-8cc4-be5645f13e87,"{""description"": ""What have you always wanted to know about building software? Go to Lovable, switch to Plan mode, and ask your question."", ""placeholder"": ""I learned..."", ""subDescription"": ""What did you learn about building software from your conversation in Plan mode?""}"
